UserID,Gender,Age Group,Top 6 most preferred dishes,laksa,Chili Crab,Char Kway Teow,hainanese chicken rice,Sliced Fish Soup,Fish and Chips,Chinese Economy Rice,Japanese Bento,Curry laksa,Yu Sheng,Duck Rice,Fish Head Curry,Bak Kut Teh,Hokkien Mee,Kway Chap,Roti Prata,Black Pepper Crab,Roti John,Cereal Prawn,Beef Kway Teow,Katong laksa,Sambal Stingray,Crab Bee Hoon Soup,Satay,sum
939,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Kway Chap, Roti Prata, Satay",0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6
956,Female,14 and below,"Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips, Japanese Bento, Hokkien Mee, Cereal Prawn",0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6
62,Female,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,6
192,Male,65 and above,"Laksa , Sliced Fish Soup, Chinese Economy Rice,Curry laksa, Bak Kut Teh, Crab Bee Hoon Soup",0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
460,Female,25 - 54,"Laksa , Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Yu Sheng, Fish Head Curry",1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
221,Female,55 - 64,"Laksa , Chili Crab, Fish Head Curry, Kway Chap, katong laksa, Crab Bee Hoon Soup",1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6
316,Male,55 - 64,"Char Kway Teow, Sliced Fish Soup, Fish and Chips, Hokkien Mee, katong laksa, Crab Bee Hoon Soup",0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,6
17,Female,65 and above,"Chili Crab, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, katong laksa, Sambal Stingray",0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6
522,Male,25 - 54,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Hokkien Mee",0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
691,Male,15 - 24,"Laksa , Chili Crab,Curry laksa, Fish Head Curry, katong laksa, Sambal Stingray",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,6
642,Male,15 - 24,"Chili Crab, Fish and Chips, Chinese Economy Rice,Curry laksa, Fish Head Curry, Bak Kut Teh",0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6
620,Male,15 - 24,"Chili Crab, Chinese Economy Rice, Japanese Bento, Bak Kut Teh, Hokkien Mee, Black Pepper Crab",0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6
431,Female,25 - 54,"Laksa , Chili Crab, Char Kway Teow, Fish and Chips, Japanese Bento, Cereal Prawn",1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
111,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
458,Female,25 - 54,"Sliced Fish Soup,Curry laksa, Yu Sheng, Hokkien Mee, Kway Chap, Cereal Prawn",0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6
471,Female,25 - 54,"Laksa , Sliced Fish Soup, Hokkien Mee, Sambal Stingray, Crab Bee Hoon Soup, Satay",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6
897,Male,14 and below,"Laksa , Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Roti Prata, Katong laksa ",1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6
481,Female,25 - 54,"Bak Kut Teh, Kway Chap, Black Pepper Crab, Sambal Stingray, Crab Bee Hoon Soup, Satay",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,6
808,Male,14 and below,"Laksa , Chili Crab, Hainanese Chicken Rice, Fish and Chips, Roti John, Katong laksa ",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
457,Female,25 - 54,"Yu Sheng, Duck Rice, Bak Kut Teh, Kway Chap, Roti Prata, Sambal Stingray",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,6
10,Female,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Japanese Bento, Crab Bee Hoon Soup",0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
983,Female,14 and below,"Sliced Fish Soup, Fish and Chips,Curry laksa, Cereal Prawn, Sambal Stingray, Crab Bee Hoon Soup",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6
993,Female,14 and below,"Hainanese Chicken Rice, Japanese Bento,Curry laksa, Duck Rice, Roti Prata, Cereal Prawn",0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,6
611,Male,15 - 24,"Fish and Chips, Chinese Economy Rice, Japanese Bento, Hokkien Mee, Black Pepper Crab, Roti John",0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,6
517,Male,25 - 54,"Hainanese Chicken Rice, Fish and Chips, Roti Prata, Roti John, Sambal Stingray, Satay",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,6
951,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Yu Sheng, Cereal Prawn, Satay",0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
995,Female,14 and below,"Char Kway Teow, Sliced Fish Soup, Fish and Chips, Cereal Prawn, Beef Kway Teow, Sambal Stingray",0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
532,Male,25 - 54,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Bak Kut Teh, Hokkien Mee, Katong laksa ",0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6
636,Male,15 - 24,"Laksa , Hainanese Chicken Rice, Japanese Bento, Cereal Prawn, katong laksa, Satay",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6
550,Male,25 - 54,"Char Kway Teow, Hainanese Chicken Rice, Roti John, Cereal Prawn, Sambal Stingray, Satay",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,6
783,Female,15 - 24,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Fish Head Curry, Bak Kut Teh, Hokkien Mee",0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6
769,Female,15 - 24,"Laksa , Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Fish and Chips, Duck Rice",1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
150,Male,65 and above,"Chili Crab, Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6
326,Male,55 - 64,"Bak Kut Teh, Hokkien Mee, Kway Chap, Roti John, Cereal Prawn, Katong laksa ",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,6
825,Male,14 and below,"Laksa , Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Roti Prata, Katong laksa ",1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6
831,Male,14 and below,"Chili Crab, Japanese Bento, Roti John, katong laksa, Crab Bee Hoon Soup, Satay",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,6
173,Male,65 and above,"Chili Crab, Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Black Pepper Crab, Beef Kway Teow",0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6
572,Male,25 - 54,"Laksa , Hainanese Chicken Rice,Curry laksa, Yu Sheng, Hokkien Mee, Black Pepper Crab",1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6
770,Female,15 - 24,"Laksa , Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Fish and Chips, Japanese Bento",1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
31,Female,65 and above,"Chili Crab, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Kway Chap, Katong laksa",0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6
812,Male,14 and below,"Chili Crab, Sliced Fish Soup, Fish and Chips, Japanese Bento, Roti Prata, Satay",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6
382,Male,55 - 64,"Chili Crab, Char Kway Teow, Fish and Chips, Bak Kut Teh, Sambal Stingray, Crab Bee Hoon Soup",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,6
488,Female,25 - 54,"Laksa , Chili Crab, Char Kway Teow, Sliced Fish Soup,Curry laksa, Fish Head Curry",1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
616,Male,15 - 24,"Laksa , Hainanese Chicken Rice, Chinese Economy Rice, Bak Kut Teh, katong laksa, Satay",1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,6
840,Male,14 and below,"Hainanese Chicken Rice, Fish and Chips, Chinese Economy Rice, Japanese Bento, Roti Prata, Cereal Prawn",0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6
650,Male,15 - 24,"Char Kway Teow, Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Roti Prata, Roti John",0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6
185,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6
41,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Yu Sheng, Bak Kut Teh, Hokkien Mee, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6
932,Female,14 and below,"Laksa , Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Hokkien Mee, Roti Prata",1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
570,Male,25 - 54,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
4,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Yu Sheng, Bak Kut Teh, Hokkien Mee, Crab Bee Hoon Soup",0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6
845,Male,14 and below,"Laksa , Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Fish and Chips, Japanese Bento",1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
724,Female,15 - 24,"Fish and Chips, Hokkien Mee, Cereal Prawn, katong laksa, Sambal Stingray, Satay",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,6
615,Male,15 - 24,"Fish and Chips, Duck Rice, Bak Kut Teh, Roti Prata, Cereal Prawn, Crab Bee Hoon Soup",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,6
960,Female,14 and below,"Laksa , Sliced Fish Soup, Japanese Bento,Curry laksa, Fish Head Curry, Roti Prata",1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6
775,Female,15 - 24,"Hainanese Chicken Rice, Fish and Chips, Chinese Economy Rice, Duck Rice, Fish Head Curry, Hokkien Mee",0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6
198,Male,65 and above,"Chili Crab, Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Black Pepper Crab, Beef Kway Teow",0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6
743,Female,15 - 24,"Laksa , Hokkien Mee, Black Pepper Crab, Cereal Prawn, Sambal Stingray, Satay",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,6
600,Male,25 - 54,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
565,Male,25 - 54,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips, Chinese Economy Rice",0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
381,Male,55 - 64,"Laksa , Chili Crab,Curry laksa, Fish Head Curry, Roti Prata, Katong laksa ",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6
404,Female,25 - 54,"Sliced Fish Soup, Fish and Chips, Hokkien Mee, Kway Chap, Roti Prata, Cereal Prawn",0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,6
79,Female,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
32,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Japanese Bento, Hokkien Mee, Beef Kway Teow, Crab Bee Hoon Soup",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6
720,Female,15 - 24,"Laksa , Sliced Fish Soup, Japanese Bento,Curry laksa, Duck Rice, Fish Head Curry",1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6
625,Male,15 - 24,"Laksa , Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Roti Prata, Sambal Stingray",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6
649,Male,15 - 24,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Bak Kut Teh, Hokkien Mee, Cereal Prawn",0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6
224,Female,55 - 64,"Laksa , Char Kway Teow, Japanese Bento, Duck Rice, Fish Head Curry, Kway Chap",1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6
232,Female,55 - 64,"Laksa , Chili Crab, Duck Rice, Fish Head Curry, Bak Kut Teh, Kway Chap",1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6
168,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Katong laksa",0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
19,Female,65 and above,"Char Kway Teow, Fish Head Curry, Black Pepper Crab, Roti John, Beef Kway Teow, Satay",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,6
727,Female,15 - 24,"Chili Crab, Japanese Bento, Duck Rice, Bak Kut Teh, Kway Chap, Sambal Stingray",0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,6
446,Female,25 - 54,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Fish Head Curry, Hokkien Mee, Crab Bee Hoon Soup",0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6
308,Male,55 - 64,"Laksa , Chili Crab, Char Kway Teow, Chinese Economy Rice, Bak Kut Teh, Kway Chap",1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
26,Female,65 and above,"Laksa , Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, katong laksa, Crab Bee Hoon Soup",1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,6
629,Male,15 - 24,"Hainanese Chicken Rice, Fish and Chips, Chinese Economy Rice, Hokkien Mee, Roti Prata, Satay",0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6
427,Female,25 - 54,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Kway Chap, Cereal Prawn, Katong laksa ",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,6
867,Male,14 and below,"Chili Crab, Japanese Bento, Roti John, katong laksa, Crab Bee Hoon Soup, Satay",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,6
937,Female,14 and below,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips, Japanese Bento, Roti Prata",0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
165,Male,65 and above,"Laksa , Char Kway Teow, Sliced Fish Soup,Curry laksa, Kway Chap, Crab Bee Hoon Soup",0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
621,Male,15 - 24,"Chili Crab, Sliced Fish Soup, Bak Kut Teh, Hokkien Mee, Cereal Prawn, Sambal Stingray",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,6
250,Female,55 - 64,"Fish and Chips, Japanese Bento,Curry laksa, Hokkien Mee, Beef Kway Teow, Crab Bee Hoon Soup",0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,6
96,Female,65 and above,"Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Japanese Bento, Yu Sheng, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6
389,Male,55 - 64,"Chili Crab, Duck Rice, Fish Head Curry, Bak Kut Teh, Hokkien Mee, Black Pepper Crab",0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,6
42,Female,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6
22,Female,65 and above,"Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Japanese Bento, Yu Sheng, Crab Bee Hoon Soup",0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
278,Female,55 - 64,"Chili Crab, Hainanese Chicken Rice, Fish and Chips, Fish Head Curry, Black Pepper Crab, Sambal Stingray",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,6
256,Female,55 - 64,"Char Kway Teow, Hainanese Chicken Rice, Bak Kut Teh, Kway Chap, Beef Kway Teow, Katong laksa ",0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,6
544,Male,25 - 54,"Laksa , Chili Crab, Hainanese Chicken Rice, Japanese Bento, Fish Head Curry, Black Pepper Crab",1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
826,Male,14 and below,"Fish and Chips, Japanese Bento, Fish Head Curry, Hokkien Mee, Cereal Prawn, Katong laksa ",0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,6
679,Male,15 - 24,"Char Kway Teow, Fish and Chips, Japanese Bento, Bak Kut Teh, Hokkien Mee, Roti Prata",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,6
74,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Sambal Stingray, Crab Bee Hoon Soup, Satay",0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,6
936,Female,14 and below,"Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips,Curry laksa, Yu Sheng, Roti Prata",0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
613,Male,15 - 24,"Laksa , Chili Crab,Curry laksa, Roti Prata, Black Pepper Crab, Cereal Prawn",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,6
368,Male,55 - 64,"Bak Kut Teh, Hokkien Mee, Kway Chap, Roti John, Cereal Prawn, Katong laksa ",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,6
301,Male,55 - 64,"Char Kway Teow, Hainanese Chicken Rice, Chinese Economy Rice, Bak Kut Teh, Hokkien Mee, Kway Chap",0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6
790,Female,15 - 24,"Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips, Duck Rice, Hokkien Mee, Black Pepper Crab",0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6
908,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Hokkien Mee, Roti Prata, Sambal Stingray, Satay",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,6
408,Female,25 - 54,"Char Kway Teow, Fish and Chips, Japanese Bento, Bak Kut Teh, Hokkien Mee, Satay",0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,6
231,Female,55 - 64,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento,Curry laksa, Fish Head Curry, Sambal Stingray",0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6
949,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Hokkien Mee, Kway Chap, Roti Prata",0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6
975,Female,14 and below,"Laksa , Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Kway Chap, Roti Prata",1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6
57,Female,65 and above,"Laksa , Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6
894,Male,14 and below,"Laksa , Char Kway Teow,Curry laksa, Fish Head Curry, Bak Kut Teh, Katong laksa ",1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6
986,Female,14 and below,"Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips, Japanese Bento, Hokkien Mee, Cereal Prawn",0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6
49,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Hokkien Mee, Sambal Stingray, Crab Bee Hoon Soup, Satay",0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6
237,Female,55 - 64,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup,Curry laksa, Duck Rice, Roti John",0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
905,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Chinese Economy Rice, Japanese Bento, Hokkien Mee, Roti Prata",0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
60,Female,65 and above,"Sliced Fish Soup, Yu Sheng, Duck Rice, Bak Kut Teh, Hokkien Mee, Crab Bee Hoon Soup",0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,6
875,Male,14 and below,"Hainanese Chicken Rice, Fish and Chips, Duck Rice, Bak Kut Teh, Roti Prata, Satay",0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,6
285,Female,55 - 64,"Laksa , Char Kway Teow,Curry laksa, Hokkien Mee, Roti Prata, Satay",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,6
912,Female,14 and below,"Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips, Chinese Economy Rice, Duck Rice, Kway Chap",0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6
516,Male,25 - 54,"Laksa , Char Kway Teow, Bak Kut Teh, Hokkien Mee, Black Pepper Crab, Cereal Prawn",1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,6
933,Female,14 and below,"Hainanese Chicken Rice, Bak Kut Teh, Hokkien Mee, Kway Chap, Roti Prata, Satay",0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,6
477,Female,25 - 54,"Hainanese Chicken Rice, Sliced Fish Soup,Curry laksa, Bak Kut Teh, Kway Chap, Sambal Stingray",0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,6
33,Female,65 and above,"Laksa , Chili Crab, Sliced Fish Soup, Fish Head Curry, Roti Prata, Roti John",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6
858,Male,14 and below,"Laksa , Char Kway Teow,Curry laksa, Fish Head Curry, Bak Kut Teh, Katong laksa ",1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6
30,Female,65 and above,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Yu Sheng, Bak Kut Teh, Hokkien Mee",0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
184,Male,65 and above,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Roti Prata, Roti John, Crab Bee Hoon Soup",0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6
